Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2018-01-12 10:36:17,INT-01449/18,handel na chodnikach przy ul.Grochowej,HANDEL,JEMIOŁOWA /,MANDAT,50,2018-01-12 12:19:47
2018-01-12 10:40:00,INT-01773/18,BRAK TABLICZKI INFORMUJĄCEJ O SZKODLIWOŚCI SPOZYWANIA ALKOHOLU,PORZĄDKOWA,KOŁŁĄTAJA 26/,MANDAT,150,2018-01-14 18:59:26
2018-01-12 10:45:00,INT-01872/18,postój na kopercie przeznaczonej dla samochodów elektrycznych.,NIEPRAWIDŁOWE PARKOWANIE,PLAC SOLNY /,WEZWANIE,0,2018-01-15 16:17:02
2018-01-12 10:55:18,INT-01474/18,"od skrzyżowania (Domar) parkowanie pojazdów niezgodnie z oznakowaniem, tj. poj. powinny parkować równolegle do krawędzi jezdni, a parkują prostopadle (przód pojazdu znajduje się nad chodnikiem), przez co piesi nie mogą poruszać się po chodniku.",NIEPRAWIDŁOWE PARKOWANIE,BRANIBORSKA 2-10/,100,,2018-01-12 17:33:09
2018-01-12 10:55:18,INT-01474/18,"od skrzyżowania (Domar) parkowanie pojazdów niezgodnie z oznakowaniem, tj. poj. powinny parkować równolegle do krawędzi jezdni, a parkują prostopadle (przód pojazdu znajduje się nad chodnikiem), przez co piesi nie mogą poruszać się po chodniku.",NIEPRAWIDŁOWE PARKOWANIE,BRANIBORSKA 2-10/,0,,2018-01-12 17:33:09
2018-01-12 10:56:05,INT-01472/18,"parkowanie za B-36, po przeciwnej stronie brak 1,5 m przejścia chodnikiem oraz w nieprzepisowej odległości od przejść ",NIEPRAWIDŁOWE PARKOWANIE,ZAKŁADOWA 9-11A/,WEZWANIE,0,2018-01-12 15:10:24
2018-01-12 11:20:19,INT-01477/18,na całej długości ulicy park. pojazdów za B-36,NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,0,,2018-01-12 17:25:24
2018-01-12 11:33:49,INT-01478/18,parkowanie pojazdów w strefie zamieszkania poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,KACZMARSKIEGO /,0,,2018-01-12 16:28:01
2018-01-12 11:40:00,INT-01481/18,postoj pojazdów w odległości mniejszej niz 10 m od skrzyzowania ,NIEPRAWIDŁOWE PARKOWANIE,CZARNIECKIEGO /,WEZWANIE,0,2018-01-12 11:55:34
2018-01-12 12:05:00,INT-01762/18,PARKOWANIE POJAZDU ZA B36 ,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-01-14 18:46:37
2018-01-12 12:10:00,INT-01764/18,WJAZD POJAZDU ZA B1,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-01-14 19:21:59
2018-01-12 12:15:00,INT-01484/18,postoj pojazdów nieupowaznionych na miejscach wyznaczonych dla miejskiej wypozyczalni samochodów,NIEPRAWIDŁOWE PARKOWANIE,PLAC LEGIONÓW 2/,0,,2018-01-12 12:21:28
2018-01-12 12:45:00,INT-01556/18,Wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,KRZYWOUSTEGO /,100,,2018-01-12 17:19:38
2018-01-12 13:35:27,INT-01508/18,parkowanie pod forum na zatokach przy rampie od ul.Krupniczej,NIEPRAWIDŁOWE PARKOWANIE,PLAC WOLNOŚCI /,0,,2018-01-12 18:34:38
2018-01-12 14:10:00,INT-01557/18,Wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOSTY MŁYŃSKIE /,100,,2018-01-12 17:22:25
2018-01-12 16:22:02,INT-01540/18,parkowanie pojazdów za b-36 na łuku,NIEPRAWIDŁOWE PARKOWANIE,ŻYCZLIWA /,0,,2018-01-12 22:03:48
2018-01-12 16:52:00,INT-01552/18,"osiedle ""Nova"" - parkowanie pojazdów za B-36",NIEPRAWIDŁOWE PARKOWANIE,NYSKA 60/,0,,2018-01-12 23:52:07
2018-01-12 17:44:06,INT-01559/18,ul. Ofiar Oświęcimskich od ul. Gepperta do ul. Świdnickiej nie prawidłowe parkowanie pojazdów,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,100,,2018-01-12 19:13:34
2018-01-12 22:03:15,INT-01582/18,Audi na całej szerokości chodnika.,NIEPRAWIDŁOWE PARKOWANIE,JAROCIŃSKA 9/,0,,2018-01-12 23:14:01
2018-01-12 22:07:41,INT-01583/18,Nieuprawnione pojazdy na Taxi.,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-01-13 00:24:20
2018-01-12 22:40:00,INT-01600/18,parkowanie pojazdów na chodniku i w odległości mniejszej niż 15m od przystanku,NIEPRAWIDŁOWE PARKOWANIE,GAJOWA /,0,,2018-01-13 08:40:27
2018-01-13 00:00:00,INT-01599/18,ZP.4034.16.2018.GApismo Polski Związek Głuchych ws. nieprawidłowego parkowania pojazdów - na chodniku wzdłuż muru - droga wewnetrzna łącznik Braniborska ,NIEPRAWIDŁOWE PARKOWANIE,BRANIBORSKA 2/,100,,2018-01-13 08:34:38
2018-01-13 00:00:00,INT-01599/18,ZP.4034.16.2018.GApismo Polski Związek Głuchych ws. nieprawidłowego parkowania pojazdów - na chodniku wzdłuż muru - droga wewnetrzna łącznik Braniborska ,NIEPRAWIDŁOWE PARKOWANIE,BRANIBORSKA 2/,0,,2018-01-13 08:34:38
2018-01-13 00:33:28,INT-01586/18,Cynamonowa  -Waniliowa Audi na niemieckich nr.rej. za B-36+skrzyżowanie.,NIEPRAWIDŁOWE PARKOWANIE,CYNAMONOWA /,0,,2018-01-13 01:23:05
2018-01-13 01:23:26,INT-01587/18,Nieuprawnione pojazdy na Taxi.,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-01-13 06:27:35
2018-01-13 05:00:11,INT-01588/18,Pojazdy zaparkowane na przystankach mpk .,NIEPRAWIDŁOWE PARKOWANIE,ZAKŁADOWA 13/,100,,2018-01-13 05:50:42
2018-01-13 08:14:47,INT-01592/18,Za B-36 4 pojazdy.,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA 163-169/,100,,2018-01-13 13:30:06
2018-01-13 08:14:47,INT-01592/18,Za B-36 4 pojazdy.,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA 163-169/,0,,2018-01-13 13:30:06
2018-01-13 08:28:46,INT-01598/18,Skrzyżowanie z ul.Rostafińskiego wysepka dzieląca przejście dla pieszych z jednej strony zaparkowany pojazd marki Toyota rw ten sposób że  zmusza inne pojazdy do omijania tejżej przeciw ległym pasem ruchu,NIEPRAWIDŁOWE PARKOWANIE,PAULIŃSKA /,100,,2018-01-13 10:57:54
2018-01-13 09:30:00,INT-01776/18,"Parkowanie na chodniku brak 1,5 m przejścia dla pieszych",BLOKADA,SIELSKA /,100,,2018-01-14 20:31:43
2018-01-13 09:45:00,INT-04028/18,POSTÓJ NA ZATOCE MPK,NIEPRAWIDŁOWE PARKOWANIE,ZAKŁADOWA 13/,100,,2018-01-31 07:36:44
2018-01-13 09:53:52,INT-01608/18,Pojazdy parkujące na pasach wyłączonych z ruchu.Zgłaszajacy podnosi też kwestię braku widoczności dla włączających się do ruchu z przedmiotowego podwórka zgłaszał ten problem wielokrotnie,NIEPRAWIDŁOWE PARKOWANIE,WIELKA 26-28/,0,,2018-01-13 14:46:41
2018-01-13 10:54:58,INT-01617/18,"a ul. Matejki, poj m-ki Chrysler zaparkowany na skrzyżowaniu, utrudnia widoczność.",NIEPRAWIDŁOWE PARKOWANIE,PRUSA BOLESŁAWA /,0,,2018-01-13 11:33:46
2018-01-13 15:10:01,INT-01662/18,Ul. Kużnicza/Uniwersytecka pojazdy na zakazie - nielegalny parking po usunięciu słupków ograniczających wjazd.,NIEPRAWIDŁOWE PARKOWANIE,KUŻNICZA /,100,,2018-01-13 19:22:00
2018-01-13 15:10:01,INT-01662/18,Ul. Kużnicza/Uniwersytecka pojazdy na zakazie - nielegalny parking po usunięciu słupków ograniczających wjazd.,NIEPRAWIDŁOWE PARKOWANIE,KUŻNICZA /,50,,2018-01-13 19:22:00
2018-01-13 18:13:09,INT-01678/18,"a ul. Komandorska, TAXI, parkują pojazdy nieuprawnione.",NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,0,,2018-01-14 06:29:46
2018-01-13 20:15:38,INT-01687/18,ul. Bogusławskiego przy komandorskiej na postoju TAXI pojazdy nie upoważnione,NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,100,,2018-01-14 06:29:16
2018-01-13 21:16:47,INT-01689/18,parkowanie na postoju taxi,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-01-13 22:48:59
2018-01-14 08:02:33,INT-01694/18,pojazdy parkują za b36,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA 163-169/,100,,2018-01-14 11:52:22
2018-01-14 10:22:49,INT-01698/18,parkowanie za b36,NIEPRAWIDŁOWE PARKOWANIE,MALARSKA /,100,,2018-01-14 12:14:57
2018-01-14 12:28:05,INT-01715/18,"Kolejny raz proszę o interwencję  Auto zastawia wjazd , nie można dojechać do bloku Bezpieczna 45 ",NIEPRAWIDŁOWE PARKOWANIE,BEZPIECZNA 45/,OSTRZEŻENIE,0,2018-01-14 12:51:17
2018-01-14 13:47:04,INT-01729/18,od tyłu budynku pojazd land rover parkuje 2 kołami na trawie,NISZCZENIE ZIELENI,DRZEWIECKIEGO 19B/,0,,2018-01-14 15:09:57
2018-01-14 15:15:00,INT-01769/18,HANDEL NA TERENIE PARKU KULTUROWEGO ,HANDEL,RYNEK /,MANDAT,100,2018-01-14 19:25:55
2018-01-14 16:02:04,INT-01742/18,nieprawidłowe parkowanie pojazdów za B-36 ( na wysokości Teatru Capitol ),NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,OSTRZEŻENIE,0,2018-01-14 18:58:58
2018-01-14 16:47:19,INT-01747/18,od strony ul. ślężnej pojazdy parkują za b36,NIEPRAWIDŁOWE PARKOWANIE,DZIAŁKOWA /,0,,2018-01-14 18:49:58
2018-01-14 17:30:00,INT-01770/18,HANDEL NA TERENIE PARKU KULTUROWEGO,HANDEL,RYNEK /,MANDAT,100,2018-01-14 19:42:47
2018-01-14 19:20:28,INT-01767/18,zaparkowane pojazdy na miejscach dla pojazdów elektrycznych bez uprawnień,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,0,,2018-01-14 22:04:43
2018-01-14 19:56:02,INT-01772/18,Wjazd od Krupniczej pojazdy na zakazach po obu stronach jezdni.,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-01-14 23:12:30
2018-01-14 21:04:49,INT-01778/18,SPOZYWANIE ALKOHOLU W MIEJSCU ZABRONIONYM,SPOŻYWANIE ALKOHOLU,RYNEK /,MANDAT,100,2018-01-16 16:04:15
2018-01-14 21:57:36,INT-01781/18,parkowanie na postoju taxi,NIEPRAWIDŁOWE PARKOWANIE,BOGUSŁAWSKIEGO /,100,,2018-01-14 23:11:38
2018-01-15 00:40:00,INT-01794/18,Parkowanie za B-36,BLOKADA,GWARECKA /,0,,2018-01-15 06:35:18
2018-01-15 04:13:09,INT-01789/18,Przy hotelu Lothus pojazdy zaparkowane - zamiast równolegle do chodnika zaparkowane są prostopadle - utrudnienia w ruchu.,NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,0,,2018-01-15 04:49:00
2018-01-15 08:42:16,INT-01806/18,Sernicka 1-5 a Paczkowska na skrzyżowaniu 2 pojazdy-Seat i Peugeot.,NIEPRAWIDŁOWE PARKOWANIE,SERNICKA 1-5/,0,,2018-01-15 09:55:21
2018-01-15 08:44:45,INT-01807/18,ul. Dolna oraz Namysłowska pojazdy zaparkowane za B-36 oraz na całej szerokości chodnika utrudniają przejście,NIEPRAWIDŁOWE PARKOWANIE,DOLNA /,100,,2018-01-15 10:46:26
2018-01-15 09:45:00,INT-01894/18,a Joannitów kontrola parkowania pojazdów na skrzyżowaniach i przejściach dla pieszych,BLOKADA,DAWIDA /,MANDAT,200,2018-01-15 18:27:28
2018-01-15 09:45:00,INT-01894/18,a Joannitów kontrola parkowania pojazdów na skrzyżowaniach i przejściach dla pieszych,BLOKADA,DAWIDA /,MANDAT,300,2018-01-15 18:27:28
2018-01-15 09:45:00,INT-01894/18,a Joannitów kontrola parkowania pojazdów na skrzyżowaniach i przejściach dla pieszych,BLOKADA,DAWIDA /,MANDAT,100,2018-01-15 18:27:28
2018-01-15 09:45:00,INT-01894/18,a Joannitów kontrola parkowania pojazdów na skrzyżowaniach i przejściach dla pieszych,BLOKADA,DAWIDA /,MANDAT,0,2018-01-15 18:27:28
2018-01-15 09:49:07,INT-01815/18,Pojazdy zaparkowane na kopertach Vozilli.,NIEPRAWIDŁOWE PARKOWANIE,NORWIDA 42/,100,,2018-01-15 12:31:53
2018-01-15 10:10:00,INT-01895/18,a Dawida kontrola parkowania pojazdów na przystanku MPK,BLOKADA,GAJOWA /,MANDAT,100,2018-01-15 18:29:53
2018-01-15 10:10:00,INT-01895/18,a Dawida kontrola parkowania pojazdów na przystanku MPK,BLOKADA,GAJOWA /,MANDAT,0,2018-01-15 18:29:53
2018-01-15 10:18:11,INT-01817/18,Pojazd BMWstoi za znakiem B 36,NIEPRAWIDŁOWE PARKOWANIE,WANILIOWA 22/,0,,2018-01-15 11:35:41
2018-01-15 10:47:42,INT-01825/18,Za znakiem B-36 stoi Toyota Rav4 biała DLU.,NIEPRAWIDŁOWE PARKOWANIE,SPIŻOWA 21A/,100,,2018-01-15 12:34:30
2018-01-15 11:10:00,INT-02066/18,Postój pojazdu Renualt WE138HL przednią osią na miejscu dla osób niepełnosprawnych bez wymaganych uprawnień.ZO.4034.1.2018.JRSPARWĘ PRZEKAZANO DO REFERATU WYKROCZEŃ - RSW.ZKW.405.00376.2018,BEZPIECZEŃSTWO W KOMUNIKACJI,PRETFICZA 11/,SĄD,0,2018-01-17 06:43:38
2018-01-15 11:10:00,INT-01981/18,W DNIU 15.01.2018R PODCZAS KONTROLI ZAUWAŻONO MĘŻCZYZNE ROZDAJĄCEGO ULOTKI NA TERENIE PARKU KULTUROWEGO,PLAKATY (REKLAMY),ŚWIDNICKA /,100,,2018-01-16 13:07:19
2018-01-15 11:29:07,INT-01832/18,Jeden pojazd stoi w podwórku - strefa zamieszkania w miejscu niewyznaczonym.,NIEPRAWIDŁOWE PARKOWANIE,DRZEWNA 19/,0,,2018-01-15 11:58:41
2018-01-15 11:55:00,INT-01897/18,a Jesionowa kontrola parkowania pojazdów na przejsciach dla pieszych,BLOKADA,NYSKA /,MANDAT,100,2018-01-15 18:32:49
2018-01-15 12:00:00,INT-02214/18,b 36,NIEPRAWIDŁOWE PARKOWANIE,ZEMSKA 29/,MANDAT,100,2018-01-18 07:35:35
2018-01-15 13:52:51,INT-01851/18,Wierzbowa- Mennicza na przejściu dla pieszych stoi Ford Focus.,NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA /,100,,2018-01-15 15:42:11
2018-01-15 14:02:34,INT-01856/18,Pojazdy zaparkowane za B-36 ozaz na całej szerokości chodnika utrudniają ruch,NIEPRAWIDŁOWE PARKOWANIE,PIŁAWSKA /,0,,2018-01-15 16:44:43
2018-01-15 14:04:06,INT-01863/18,Parkowanie pojazdów na zakazie przy Swerze Skaczwiazdy.,NIEPRAWIDŁOWE PARKOWANIE,PRUSA /,0,,2018-01-15 16:00:13
2018-01-15 14:10:00,INT-01904/18,NIEPRAWIDLOWE PARKOWANIE D-40,NIEPRAWIDŁOWE PARKOWANIE,OŁAWSKA /,MANDAT,100,2018-01-15 19:24:51
2018-01-15 14:20:40,INT-01857/18,Wieczysta- Pl.Zamenhofa pojazdy zaparkowane na ciągu pieszo-rowerowym utrudniają ruch,NIEPRAWIDŁOWE PARKOWANIE,WIECZYSTA /,0,,2018-01-15 16:19:49
2018-01-15 15:10:00,INT-01905/18,NIEPRAWIDŁOWE PARKOWANIE,SZAJNOCHY /,MANDAT,500,,2018-01-15 19:27:32
2018-01-15 17:24:41,INT-01886/18,Pojazdy zaparkowane w strefie zamieszkania poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,DĄBROWSKIEGO 34/,0,,2018-01-15 19:09:10
2018-01-15 18:09:31,INT-01892/18,"Łazienna 3 pojazdy na chodniku brak 1,5m.",NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,LAWETA,100,2018-01-15 22:14:15
2018-01-15 18:09:31,INT-01892/18,"Łazienna 3 pojazdy na chodniku brak 1,5m.",NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,LAWETA,0,2018-01-15 22:14:15
2018-01-16 08:00:00,INT-02133/18,ART. 117 KW PORZĄDKOWA,PORZĄDKOWA,BACCIARELLEGO /,100,,2018-01-17 13:30:04
2018-01-16 08:36:34,INT-02082/18,Pouczenie o obowiązku wymiany d.o.,PORZĄDKOWA,ŚWISTACKIEGO /,POUCZENIE,0,2018-01-17 08:36:34
