Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2016-01-03 13:06:04,INT-00129/16,"róg Kościuszki - czerwona półciężarówka parkuje na skrzyżowaniu, utrudnia przejazd",NIEPRAWIDŁOWE PARKOWANIE,PRĄDZYŃSKIEGO /,OSTRZEŻENIE,0,2016-02-09 13:10:46
2016-01-03 16:14:27,INT-00135/16,"a Tkacka - pojazd  parkuje na środku skrzyżowania, utrudnia przejazd",NIEPRAWIDŁOWE PARKOWANIE,SZKLARSKA /,0,,2016-01-04 01:34:53
2016-01-03 18:12:21,INT-00145/16,Pojazd zaparkowany na jezdni na przejściu dla pieszych.,NIEPRAWIDŁOWE PARKOWANIE,KOŚCIUSZKI ,OSTRZEŻENIE,0,2016-02-09 13:05:54
2016-01-03 19:05:27,INT-00149/16,Pojazdy nieuprawnione na postoju TAXI.,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA ,OSTRZEŻENIE,0,2016-01-04 05:50:16
2016-01-03 20:56:04,INT-00157/16,PARKOWANIE ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,ŁOWIECKA /,OSTRZEŻENIE,0,2016-01-04 05:49:09
2016-01-03 22:39:42,INT-00162/16,PARKOWANIE ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,MAŚLICKA ,OSTRZEŻENIE,0,2016-01-03 23:32:34
2016-01-03 23:55:36,INT-00169/16,Nieprawidłowe parkowanie w strefie zamieszkania pojazdu marki Citroen.,NIEPRAWIDŁOWE PARKOWANIE,CHRZANOWSKIEGO ,OSTRZEŻENIE,0,2016-02-09 13:08:26
2016-01-04 07:38:56,INT-00178/16,kontrola rachunków oraz umów na wywóz nieczystości ciekłych,PORZĄDKOWA,MIŁOSZYCKA 9/,MANDAT,300,2016-01-12 06:07:06
2016-01-04 08:28:15,INT-00183/16,a sztabowa parkowanie pojazdu Hyundai Suv ograniczenie widoczności,NIEPRAWIDŁOWE PARKOWANIE,SUDECKA /,0,,2016-01-04 09:56:32
2016-01-04 08:42:42,INT-00186/16,a ul. Zaporoska  łącznik  ograniczenie widoczności przez zaparkowany pojazd oraz za B-36,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 64/,100,,2016-01-04 09:57:38
2016-01-04 08:42:42,INT-00186/16,a ul. Zaporoska  łącznik  ograniczenie widoczności przez zaparkowany pojazd oraz za B-36,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 64/,0,,2016-01-04 09:57:38
2016-01-04 09:28:35,INT-00188/16,parkowanie pojazdów  na chodniku ,NIEPRAWIDŁOWE PARKOWANIE,DOLNA /,0,,2016-02-19 13:47:08
2016-01-04 09:42:35,INT-00191/16,Nieuprawnione pojazdy na kopertach Biura Rzecznika Spraw Obywatelskich.,NIEPRAWIDŁOWE PARKOWANIE,WIERZBOWA 5/,100,,2016-01-04 11:19:40
2016-01-04 10:08:58,INT-00194/16,zablokowany chodnik przez audni A6,NIEPRAWIDŁOWE PARKOWANIE,ŚRUTOWA 9/11/,0,,2016-01-19 04:52:23
2016-01-04 10:56:08,INT-00196/16,kontrola parkowania za znakiem B-36,BLOKADA,GWIAŹDZISTA /,100,,2016-01-04 10:56:22
2016-01-04 11:04:27,INT-00198/16,kontrola parkowania za znakiem B-36,BLOKADA,PLAC DOMINIKAŃSKI /,0,,2016-01-04 11:04:40
2016-01-04 11:05:37,INT-00199/16,kontrola parkowania za znakiem B-36,BLOKADA,PODWALE /,100,,2016-01-04 11:05:53
2016-01-04 11:21:11,INT-00201/16,parkowanie za B-36,BLOKADA,KOMANDORSKA /,MANDAT,100,2016-01-04 11:21:27
2016-01-04 11:21:11,INT-00201/16,parkowanie za B-36,BLOKADA,KOMANDORSKA /,MANDAT,0,2016-01-04 11:21:27
2016-01-04 11:23:53,INT-00202/16,parkowanie za B-36,BLOKADA,GWARNA /,MANDAT,100,2016-01-04 11:24:08
2016-01-04 11:28:36,INT-00203/16,Sreafa zamieszkania. Pojazd zgłaszającego zablokowany przez inne samochody.,NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 36/,0,,2016-01-04 12:18:41
2016-01-04 12:01:36,INT-00211/16,"Przy Ak. Muzycznej, BMW zaparkowane od ściany do stojaka rowerowego, blokuje chodnik.",NIEPRAWIDŁOWE PARKOWANIE,ZELWEROWICZA /,0,,2016-01-04 12:43:40
2016-01-04 12:45:52,INT-00216/16,Rowerzysta poruszający się ulicą pomimo wyznaczonej ścieżki rowerowej.,BEZPIECZEŃSTWO W KOMUNIKACJI,KRZYWOUSTEGO /,MANDAT,50,2016-01-07 06:13:24
2016-01-04 12:49:19,INT-00217/16,Kontrola skupu złomu pod kątem prawidłowości prowadzenia interwencji.,PORZĄDKOWA,MIŁOSZYCKA 11/,MANDAT,300,2016-01-07 06:34:21
2016-01-04 12:53:53,INT-00221/16,kontrola umów i rachunków na wywóz nieczystości ciekłych,PORZĄDKOWA,MIŁOSZYCKA 6/,MANDAT,100,2016-01-12 06:08:26
2016-01-04 12:55:59,INT-00222/16,parkowanie za B-36,NIEPRAWIDŁOWE PARKOWANIE,VIVALDIEGO /,OSTRZEŻENIE,0,2016-01-04 12:57:49
2016-01-04 13:07:27,INT-00225/16,kontrola umów i rachunków na wywóz nieczystości ciekłych,PORZĄDKOWA,MIŁOSZYCKA 21/,MANDAT,100,2016-01-12 06:08:56
2016-01-04 13:16:12,INT-00227/16,Pojazdy za B-36 oraz na całej szerokości chodników.,NIEPRAWIDŁOWE PARKOWANIE,DOLNA /,0,,2016-01-19 04:53:46
2016-01-04 13:20:21,INT-00229/16,"przy szkole, bezpośrednio przy przejściu dla pieszych, zaparkowany pojazd Vw  Passat  , utrudnia przejazd.",NIEPRAWIDŁOWE PARKOWANIE,BOBRZA /,0,,2016-01-04 16:28:30
2016-01-04 13:20:33,INT-00228/16,handel w PK,HANDEL,OŁAWSKA /,MANDAT,100,2016-01-04 13:20:58
2016-01-04 13:27:06,INT-00230/16,PARKOWANIE POJAZDÓW  NA DRODZE DOJAZDOWEJ DO SZPITALA,NIEPRAWIDŁOWE PARKOWANIE,FIELDORFA /,0,,2016-01-04 19:44:13
2016-01-04 14:55:36,INT-00234/16,Parkowanie za B-35 do 15 min,BLOKADA,ZIEMOWITA /,100,,2016-01-04 15:02:06
2016-01-04 14:55:36,INT-00234/16,Parkowanie za B-35 do 15 min,BLOKADA,ZIEMOWITA /,0,,2016-01-04 15:02:06
2016-01-04 15:35:30,INT-00237/16,a Bogusławskiego   parkowanie pojazdu na przystanku MPK ,NIEPRAWIDŁOWE PARKOWANIE,STAWOWA /,0,,2016-01-04 16:12:32
2016-01-04 16:44:28,INT-00241/16,wypalanie zadymienie z komina  domu blizniaków,"WYPALANIE, OGNISKO",SYGNAŁOWA 17/,MANDAT,200,2016-01-11 06:14:25
2016-01-04 17:01:38,INT-00243/16,"..a Kruszwicka pojazdy zaparkowane na przejściach dla pieszych, m.in.Opel Corsa.",NIEPRAWIDŁOWE PARKOWANIE,MŁODYCH TECHNIKÓW /,0,,2016-01-04 17:32:29
2016-01-04 19:08:41,INT-00255/16,kontrola parkowania za znakiem B36,NIEPRAWIDŁOWE PARKOWANIE,DŁUGOPOLSKA /,MANDAT,100,2016-01-04 19:08:41
2016-01-04 19:10:25,INT-00256/16,kontrola parkowania za znakiem B36,NIEPRAWIDŁOWE PARKOWANIE,SREBRNOGÓRSKA /,MANDAT,100,2016-01-04 19:10:25
2016-01-04 22:53:24,INT-00265/16,postój za b-36,NIEPRAWIDŁOWE PARKOWANIE,OLSZEWSKIEGO /,MANDAT,100,2016-01-04 22:53:45
2016-01-04 23:03:11,INT-00266/16,POSTÓJ ZA B-36,NIEPRAWIDŁOWE PARKOWANIE,SYCOWSKA /,MANDAT,100,2016-01-04 23:03:33
2016-01-04 23:06:14,INT-00267/16,S-5,WYKROCZENIA PIESZYCH,SKŁODOWSKIEJ /,MANDAT,100,2016-01-04 23:06:27
2016-01-05 09:01:23,INT-00288/16,POSTÓJ ZA b-36,NIEPRAWIDŁOWE PARKOWANIE,SYCOWSKA /,100,,2016-01-05 09:02:24
2016-01-05 09:10:58,INT-00289/16,Strzegomska a Estońska handel odzieżą.,HANDEL,STRZEGOMSKA /,MANDAT,200,2016-01-05 12:53:42
2016-01-05 10:45:00,INT-00306/16,kontrola parkowania w odległości mniejszej niż 10 m od przejścia dla pieszych,BLOKADA,JOANITÓW /,100,,2016-01-05 11:09:43
2016-01-05 11:01:17,INT-00304/16,PRZY SADZIE PRACY PARKOWANIE POJAZDÓW ZA ZNAKIEM B-36.,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA 16/,100,,2016-01-05 11:11:31
2016-01-05 11:01:17,INT-00304/16,PRZY SADZIE PRACY PARKOWANIE POJAZDÓW ZA ZNAKIEM B-36.,NIEPRAWIDŁOWE PARKOWANIE,KOMANDORSKA 16/,0,,2016-01-05 11:11:31
2016-01-05 11:03:26,INT-00305/16,Matejki przed Sienkiewicza 2 pojazdy zaparkowane na chodniku (po stronie nowego budynku) równolegle do siebie blokują przejście.,NIEPRAWIDŁOWE PARKOWANIE,MATEJKI /,0,,2016-02-19 11:27:17
2016-01-05 11:11:35,INT-00307/16,kontrola parkowania za znakiem B-36,BLOKADA,NABYCIŃSKA /,100,,2016-01-05 11:11:42
2016-01-05 11:12:20,INT-00308/16,kontrola parkowania za znakiem B-1,BLOKADA,WŁODKOWICA /,100,,2016-01-05 11:12:34
2016-01-05 11:13:19,INT-00310/16,KONTROLA PARKOWANIA ZA ZNAKIEM B-36 ORAZ W ODLEGŁOŚCI MNIEJSZEJ NIŻ 10 M OD PRZEJŚCIA DLA PIESZYCH I SKRZYŻOWANIA,BLOKADA,OFIAR OŚWIĘCIMSKICH /,100,,2016-01-05 11:13:35
2016-01-05 11:13:19,INT-00310/16,KONTROLA PARKOWANIA ZA ZNAKIEM B-36 ORAZ W ODLEGŁOŚCI MNIEJSZEJ NIŻ 10 M OD PRZEJŚCIA DLA PIESZYCH I SKRZYŻOWANIA,BLOKADA,OFIAR OŚWIĘCIMSKICH /,0,,2016-01-05 11:13:35
2016-01-05 12:14:26,INT-00317/16,Na miejscu dla inwalidy parkuje Alfa Romeo bez uprawnień. na jezdni i chodniku utrudnienie ruchu ,NIEPRAWIDŁOWE PARKOWANIE,ŻEROMSKIEGO 37/,0,,2016-01-05 12:56:36
2016-01-05 12:26:22,INT-00319/16,kontrola parkowania za znakiem B-35,BLOKADA,WROŃSKIEGO /,0,,2016-01-05 12:27:30
2016-01-05 12:28:21,INT-00320/16,kontrola parkowania za znakiem B-36,BLOKADA,KAZIMIERZA WIELKIEGO /,100,,2016-01-05 12:28:31
2016-01-05 12:28:21,INT-00320/16,kontrola parkowania za znakiem B-36,BLOKADA,KAZIMIERZA WIELKIEGO /,0,,2016-01-05 12:28:31
2016-01-05 12:31:37,INT-00321/16,A UL. RUSKA. PARKOWANIE POJAZDU NIEUPRAWNIONEGO NA POSTOJU TAXI.,NIEPRAWIDŁOWE PARKOWANIE,RZEŹNICZA /,0,,2016-01-05 12:54:26
2016-01-05 12:45:38,INT-00324/16,kontrola parkowania na postoju TAXI bez uprawnień,BLOKADA,RACŁAWICKA /,100,,2016-01-05 12:45:47
2016-01-05 12:45:38,INT-00324/16,kontrola parkowania na postoju TAXI bez uprawnień,BLOKADA,RACŁAWICKA /,0,,2016-01-05 12:45:47
2016-01-05 13:06:14,INT-00326/16,Opel Astra i Honda Civic parkują na jezdni blokując przejazd.,NIEPRAWIDŁOWE PARKOWANIE,REJTANA 1/,0,,2016-01-05 13:45:24
2016-01-05 13:43:02,INT-00331/16,PRZY PRZYSTANKU AUTOBUSOWYM W OKOLICY PSAŻU ZIELIŃSKIEGO ZAPARKOWANY NA CAŁEJ SZER. CHODNIKA POJAZD MARKI MERCEDES KOLOR SREBRNY.,NIEPRAWIDŁOWE PARKOWANIE,ZIELIŃSKIEGO /,0,,2016-01-05 15:39:40
2016-01-05 14:04:24,INT-00333/16,"SKRZYZOWANIE Z ULPRETFICZA. W OKOLICY SKLEPU ""BIEDRONKA"" PARKOWANIE POJAZDÓW  NA CHODNIKU PRZY  PRZEJŚCIU DLA PIESZYCH.",NIEPRAWIDŁOWE PARKOWANIE,WRÓBLA /,0,,2016-01-05 15:17:39
2016-01-05 14:42:24,INT-00338/16,WJAZD OD UL. KRUPNICZEJ PARKOWANIE 5 POJAZDÓW ZA ZNAKIEM B-36.,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2016-01-05 19:22:20
2016-01-05 16:01:18,INT-00339/16,Fiat SC bez identyfikatora za B-1.,NIEPRAWIDŁOWE PARKOWANIE,PLAC NOWY TARG 9-14/,0,,2016-01-05 16:57:08
2016-01-05 16:54:10,INT-00345/16,Parkowanie za B-36,BLOKADA,KOMANDORSKA /,0,,2016-01-05 16:54:56
2016-01-05 17:00:14,INT-00349/16,PARKOWANIE POJAZDÓW ZA ZNAKIEM B-35 NA OSIEDLU BRZOZOWE ZACISZE ZA ZNAKIEM B-35. ,NIEPRAWIDŁOWE PARKOWANIE,MAŚLICKA 173/,0,,2016-01-05 17:51:28
2016-01-05 17:24:43,INT-00351/16,Na całej szerokości chodnika parkuje pojazd ,NIEPRAWIDŁOWE PARKOWANIE,BUDZISZYŃSKA 22/,0,,2016-01-05 20:18:37
2016-01-05 17:52:54,INT-00354/16,Parkowanie za B-36 i T-24,LAWETY,KOTLARSKA /,100,,2016-01-05 17:53:02
2016-01-05 19:42:03,INT-00363/16,kontrola parkowania za znakiem B36,NIEPRAWIDŁOWE PARKOWANIE,DŁUGOPOLSKA /,MANDAT,100,2016-01-05 19:42:06
2016-01-05 21:07:56,INT-00366/16,"Pojazdy za B-36 + brak 1,5 m na chodniku.",NIEPRAWIDŁOWE PARKOWANIE,PIĘKNA 62 AA-AC/,0,,2016-01-06 02:23:24
2016-01-05 22:17:45,INT-00370/16,B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,200,2016-01-05 22:18:09
2016-01-05 22:17:45,INT-00370/16,B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,100,2016-01-05 22:18:09
2016-01-05 22:17:45,INT-00370/16,B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,50,2016-01-05 22:18:09
2016-01-05 22:46:59,INT-00371/16,D-40,BEZPIECZEŃSTWO W KOMUNIKACJI,KRZYWOUSTEGO /,MANDAT,100,2016-01-05 22:48:05
2016-01-05 22:58:57,INT-00372/16,B-36,NIEPRAWIDŁOWE PARKOWANIE,OLSZEWSKIEGO /,MANDAT,100,2016-01-05 22:59:15
2016-01-05 23:01:51,INT-00373/16,SPOŻYWANIE ALKOHOLU,SPOŻYWANIE ALKOHOLU,PARK SZCZYTNICKI /,MANDAT,100,2016-01-05 23:02:03
2016-01-06 07:44:28,INT-00384/16,"...a Nyska. stara Toyota Corolla zaparkowana od trzech dni na wysokości przejścia dla pieszych orazbrak 1,5m dla pieszych (zostało ok.40cm).",NIEPRAWIDŁOWE PARKOWANIE,JESIONOWA /,OSTRZEŻENIE,0,2016-01-06 09:40:22
2016-01-06 11:17:15,INT-00394/16,"PARKOWANIE NA CHODNIKU BRAK 1,5 M",NIEPRAWIDŁOWE PARKOWANIE,OFICERSKA /,OSTRZEŻENIE,0,2016-01-06 12:26:58
2016-01-06 12:21:10,INT-00399/16,A SKIBOWA PARKOWANIE NA SKRZYŻOWANIU,NIEPRAWIDŁOWE PARKOWANIE,JASIENICY /,OSTRZEŻENIE,0,2016-01-06 12:54:27
2016-01-06 13:14:48,INT-00404/16,ZA POGOTOWIEM PO PRAWEJ STRONIE PARKOWANIE NA CHODNIKU - BLOKADA,NIEPRAWIDŁOWE PARKOWANIE,INOWROCŁAWSKA /,0,,2016-01-06 16:40:32
2016-01-06 13:45:42,INT-00408/16,PRZY WIADUKCIE PARKOWANIE NA ŚCIEŻCE DLA ROWERÓW ORAZ NA SKWERZE ZIELONYM,NIEPRAWIDŁOWE PARKOWANIE,RACŁAWICKA /,OSTRZEŻENIE,0,2016-01-06 16:09:16
2016-01-06 14:30:27,INT-00414/16,Parkowanie za B-36.,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,OSTRZEŻENIE,0,2016-01-06 16:11:51
2016-01-06 20:16:05,INT-00434/16,"Od Świdnickiej do Leszczyńskiego i po drugiej stronie od Zamkowej do Świdnickiej parkowanie chodniku brak 1,5m.",NIEPRAWIDŁOWE PARKOWANIE,KAZIMIERZA WIELKIEGO /,0,,2016-01-06 22:50:19
2016-01-07 06:42:21,INT-00441/16,Damrota a Wyszyńskiego 2 pojazdy za B-36 i w odległości mniejszej niż 10m od skrzyżowania.,NIEPRAWIDŁOWE PARKOWANIE,DAMROTA /,0,,2016-02-19 14:00:27
2016-01-07 08:42:13,INT-00451/16,"róg Kampinoska  - na wys. szkoły pojazd Audi parkuje na przejściu dla pieszych, ogranicza widoczność dzieciom",NIEPRAWIDŁOWE PARKOWANIE,JANUSZOWICKA /,0,,2016-01-07 09:29:17
2016-01-07 09:40:21,INT-00459/16,"wypalanie odpadów roślinnych na ogródku, zadymienie","WYPALANIE, OGNISKO",PARTYZANTÓW 115/,MANDAT,200,2016-03-01 06:17:41
2016-01-07 10:22:19,INT-00462/16,mężczyzna sikający na elewacje budynku,PORZĄDKOWA,SUKIENNICE 5/,MANDAT,100,2016-01-07 10:23:05
2016-01-07 10:26:32,INT-00463/16,"Przejście przez jezdnię , niestosowanie się do sygnalizatora S5",BEZPIECZEŃSTWO W KOMUNIKACJI,PLAC DOMINIKAŃSKI /,100,,2016-01-07 10:27:01
2016-01-07 11:23:26,INT-00466/16,"przy rondzie - parkowanie pojazdów na przystanku autobusowym, utrudnienie dla pasażerów MPK",NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA /,MANDAT,0,2016-01-07 12:19:01
2016-01-07 11:23:26,INT-00466/16,"przy rondzie - parkowanie pojazdów na przystanku autobusowym, utrudnienie dla pasażerów MPK",NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA /,MANDAT,100,2016-01-07 12:19:01
2016-01-07 11:49:44,INT-00468/16,"ul. Uniwersytecka a pl. Uniwersytecki parkowanie za znakiem B-1, D-40 w odległości mniejszej niz 10m od skrzyżowania, nie przy krawędzi jezdni",BLOKADA,WIĘZIENNA /,MANDAT,100,2016-01-07 18:00:00
2016-01-07 11:49:44,INT-00468/16,"ul. Uniwersytecka a pl. Uniwersytecki parkowanie za znakiem B-1, D-40 w odległości mniejszej niz 10m od skrzyżowania, nie przy krawędzi jezdni",BLOKADA,WIĘZIENNA /,MANDAT,0,2016-01-07 18:00:00
2016-01-07 11:52:55,INT-00469/16,"brak 1,5 m przejścia dla pieszych",BLOKADA,RYBNICKA /,0,,2016-01-07 11:53:41
2016-01-07 11:55:47,INT-00471/16,parkowanie w miejscu obowiązywania znaku B-35,BLOKADA,HOENE-WROŃSKIEGO /,100,,2016-01-07 11:56:02
2016-01-07 12:11:07,INT-00474/16,pojazd parkujący na kopercie ZZK,NIEPRAWIDŁOWE PARKOWANIE,ŚW. ELŻBIETY 3/,WEZWANIE,0,2016-01-07 12:41:01
2016-01-07 12:15:57,INT-00476/16,parkowanie w miejscu obowiązywania znaku B-36,BLOKADA,PRUSA /,MANDAT,100,2016-01-07 12:16:09
2016-01-07 12:28:05,INT-00479/16,S-5,BEZPIECZEŃSTWO W KOMUNIKACJI,PIASKOWA /,MANDAT,100,2016-01-07 12:28:22
2016-01-07 12:37:12,INT-00481/16,"parkowanie za B-36, T-24",NIEPRAWIDŁOWE PARKOWANIE,PLAC KOŚCIUSZKI /,MANDAT,0,2016-01-07 12:37:43
2016-01-07 12:37:12,INT-00481/16,"parkowanie za B-36, T-24",NIEPRAWIDŁOWE PARKOWANIE,PLAC KOŚCIUSZKI /,MANDAT,100,2016-01-07 12:37:43
2016-01-07 12:37:15,INT-00480/16,parkowanie w miejscu obowiązywania znaku B-36,BLOKADA,WIELKA /,MANDAT,100,2016-01-07 12:37:24
2016-01-07 12:39:40,INT-00482/16,parkowanie w  miejscu obowiązywania znaku B-36,BLOKADA,JANTAROWA /,0,,2016-01-07 14:00:00
2016-01-07 13:07:08,INT-00491/16,przejście w miejscu niewyznaczonym,BEZPIECZEŃSTWO W KOMUNIKACJI,BARDZKA /,MANDAT,50,2016-01-11 06:07:55
2016-01-07 13:13:58,INT-00490/16,Parkowanie za B-36 i na postoju TAXI bez uprawnień,BLOKADA,PRETFICZA /,100,,2016-01-07 13:14:13
2016-01-07 13:14:00,INT-00489/16,stoisko handlowe nachodniku  terenie gminnym,HANDEL,OŁAWSKA /,MANDAT,100,2016-01-07 13:14:49
2016-01-07 15:16:28,INT-00500/16,róg Powstańców Śląskich - parkowanie pojazdów za B-36,NIEPRAWIDŁOWE PARKOWANIE,WIELKA /,100,,2016-01-07 16:14:01
2016-01-07 15:29:13,INT-00501/16,Parkowanie na postoju TAXI bez uprawnień,BLOKADA,RACŁAWICKA /,100,,2016-01-07 15:29:21
2016-01-07 15:29:13,INT-00501/16,Parkowanie na postoju TAXI bez uprawnień,BLOKADA,RACŁAWICKA /,0,,2016-01-07 15:29:21
2016-01-07 15:31:18,INT-00503/16,Parkowanie za B-36,BLOKADA,SZTABOWA /,100,,2016-01-07 15:31:26
2016-01-07 15:34:30,INT-00504/16,"Parkowanie na pasach wyłączonych z ruchu P-21 oraz brak przejścia 1,5 m dla pieszych",BLOKADA,BOGUSŁAWSKIEGO /,MANDAT,200,2016-01-07 15:34:37
2016-01-07 15:34:30,INT-00504/16,"Parkowanie na pasach wyłączonych z ruchu P-21 oraz brak przejścia 1,5 m dla pieszych",BLOKADA,BOGUSŁAWSKIEGO /,MANDAT,100,2016-01-07 15:34:37
2016-01-07 15:46:52,INT-00505/16,a Zaporoska za znakiem zakazu zaparkowany pojazd,NIEPRAWIDŁOWE PARKOWANIE,ENERGETYCZNA /,OSTRZEŻENIE,0,2016-01-07 17:24:02
2016-01-07 16:23:55,INT-00510/16,a Pilczycka zablokowany wyjazd z miejsca parkingowego,NIEPRAWIDŁOWE PARKOWANIE,GÓRNICZA /,POUCZENIE,0,2016-01-07 16:47:22
2016-01-07 16:30:39,INT-00514/16,pojazd Audi parkuje poza miejscem wyznaczonym  dodatkowo ul. Siostrzana  pojazd Mercedes za B-36,NIEPRAWIDŁOWE PARKOWANIE,RODZINNA 23/,OSTRZEŻENIE,0,2016-02-02 13:41:28
2016-01-07 17:29:58,INT-00520/16,Wjazd za B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,50,,2016-01-07 17:30:06
2016-01-07 17:43:02,INT-00521/16,"przy budynku Globis, nieprawidłowe parkowanie za znakiem B36",NIEPRAWIDŁOWE PARKOWANIE,POWSTAŃCÓW ŚLĄSKICH /,MANDAT,100,2016-01-07 17:43:02
2016-01-07 18:13:15,INT-00527/16,Parkowanie za znakiem b-36,NIEPRAWIDŁOWE PARKOWANIE,SKOCZYLASA /,MANDAT,300,2016-01-07 18:13:19
2016-01-07 18:13:15,INT-00527/16,Parkowanie za znakiem b-36,NIEPRAWIDŁOWE PARKOWANIE,SKOCZYLASA /,MANDAT,100,2016-01-07 18:13:19
2016-01-07 18:16:21,INT-00528/16,Spozywanie alkoholu w miejscu publicznym,SPOŻYWANIE ALKOHOLU,ŻERNICKA /,MANDAT,100,2016-01-07 18:16:24
2016-01-07 18:19:07,INT-00529/16,Handel na terenie gminy bez zezwolenia,HANDEL,KOZANOWSKA /,MANDAT,100,2016-01-07 18:19:11
2016-01-07 18:41:50,INT-00530/16,Kontrola parkowania za znakiem B36,NIEPRAWIDŁOWE PARKOWANIE,DŁUGOPOLSKA /,MANDAT,100,2016-01-07 18:42:04
2016-01-07 18:47:10,INT-00531/16,"Kontrola parkowania na chodniku, naruszenie zasad dopuszczających parkowanie.",NIEPRAWIDŁOWE PARKOWANIE,SĘPIA /,OSTRZEŻENIE,0,2016-01-07 18:47:21
2016-01-07 18:50:08,INT-00532/16,kontrtola parkowania za znakiem B36,NIEPRAWIDŁOWE PARKOWANIE,VIVALDIEGO /,OSTRZEŻENIE,0,2016-01-07 18:50:18
2016-01-07 19:33:43,INT-00536/16,a Kosynierów Gdyńskich na przejściu dla pieszych zaparkowany pojazd Renault ,NIEPRAWIDŁOWE PARKOWANIE,KRAJEWSKIEGO /,OSTRZEŻENIE,0,2016-02-19 13:56:50
2016-01-07 19:34:51,INT-00537/16,na wys. szkoły - parkowanie pojazdów za B-35 ( powyżej 15 minut),NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,100,,2016-01-07 22:28:22
2016-01-07 19:34:51,INT-00537/16,na wys. szkoły - parkowanie pojazdów za B-35 ( powyżej 15 minut),NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,0,,2016-01-07 22:28:22
2016-01-07 20:09:00,INT-00539/16,Parkowanie za B-36.,NIEPRAWIDŁOWE PARKOWANIE,MAŚLICKA 173/,100,,2016-01-12 23:55:05
2016-01-07 22:27:17,INT-00547/16,b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,100,2016-01-07 22:31:05
2016-01-07 22:27:17,INT-00547/16,b-1,BEZPIECZEŃSTWO W KOMUNIKACJI,MOST MŁYŃSKI /,MANDAT,30,2016-01-07 22:31:05
